---,Actor,Location,Rotation,Scale,Meshes
Row_1952,Class'/Script/Engine.StaticMeshActor',"(X=-11418.090820,Y=14454.153320,Z=-567.499634)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1953,Class'/Script/Engine.StaticMeshActor',"(X=-11404.982422,Y=14451.387695,Z=-567.499634)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1954,Class'/Script/Engine.StaticMeshActor',"(X=-11414.083984,Y=14440.696289,Z=-566.527954)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1955,Class'/Script/Engine.StaticMeshActor',"(X=-11417.671875,Y=14445.941406,Z=-555.002747)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1956,Class'/Script/Engine.StaticMeshActor',"(X=-11407.567383,Y=14454.598633,Z=-555.709839)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1957,Class'/Script/Engine.StaticMeshActor',"(X=-11408.485352,Y=14462.430664,Z=-562.297729)","(Pitch=0.000000,Yaw=0.000000,Roll=93.890839)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1958,Class'/Script/Engine.StaticMeshActor',"(X=-11412.731445,Y=14449.896484,Z=-543.381348)","(Pitch=0.000000,Yaw=0.000000,Roll=4.207941)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1959,Class'/Script/Engine.StaticMeshActor',"(X=-11418.367188,Y=14476.915039,Z=-567.930542)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/SovietBathroom/Meshes/Objects/ToiletPaper01_a.ToiletPaper01_a'',Materials=(MaterialInstanceConstant'""/Game/SovietBathroom/Materials/Objects/MI_ToiletPaper_MMProps""')))"
Row_1960,Class'/Script/Engine.StaticMeshActor',"(X=-12984.902344,Y=18433.197266,Z=-664.308594)","(Pitch=50.324272,Yaw=174.009552,Roll=88.915428)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_02.Fence2_02'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1961,Class'/Script/Engine.StaticMeshActor',"(X=-13022.379883,Y=17981.777344,Z=-656.151550)","(Pitch=49.572926,Yaw=211.570023,Roll=106.306015)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_02.Fence2_02'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1962,Class'/Script/Engine.StaticMeshActor',"(X=-12882.736328,Y=17606.353516,Z=-719.040039)","(Pitch=29.163364,Yaw=203.281448,Roll=58.595848)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_02.Fence2_02'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1963,Class'/Script/Engine.StaticMeshActor',"(X=-12325.948242,Y=17660.357422,Z=-664.308594)","(Pitch=50.324158,Yaw=-20.715282,Roll=88.915413)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_02.Fence2_02'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1964,Class'/Script/Engine.StaticMeshActor',"(X=-12873.254883,Y=18660.416016,Z=-597.376160)","(Pitch=81.244370,Yaw=39.589283,Roll=1.243076)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_02.Fence2_02'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1965,Class'/Script/Engine.StaticMeshActor',"(X=-12379.486328,Y=18583.658203,Z=-621.299255)","(Pitch=0.000000,Yaw=-27.923893,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_junkyrd.Fence2_junkyrd'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1966,Class'/Script/Engine.StaticMeshActor',"(X=-12205.551758,Y=18474.761719,Z=-615.431458)","(Pitch=0.000000,Yaw=-31.714632,Roll=0.000000)","(X=1.001841,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_junkyrd.Fence2_junkyrd'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1967,Class'/Script/Engine.StaticMeshActor',"(X=-12684.702148,Y=18421.324219,Z=-844.693848)","(Pitch=4.608752,Yaw=-176.578735,Roll=-37.574135)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1968,Class'/Script/Engine.StaticMeshActor',"(X=-12736.307617,Y=18600.929688,Z=-594.997375)","(Pitch=1.068779,Yaw=0.458244,Roll=-143.158951)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1969,Class'/Script/Engine.StaticMeshActor',"(X=-12501.552734,Y=18310.191406,Z=-819.100952)","(Pitch=3.191734,Yaw=-228.047867,Roll=-45.284817)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1970,Class'/Script/Engine.StaticMeshActor',"(X=-13067.361328,Y=18471.312500,Z=-640.244446)","(Pitch=12.291416,Yaw=42.035557,Roll=-138.069366)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1971,Class'/Script/Engine.StaticMeshActor',"(X=-12782.962891,Y=18377.712891,Z=-888.568726)","(Pitch=3.072403,Yaw=-91.835777,Roll=-42.147568)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1972,Class'/Script/Engine.StaticMeshActor',"(X=-13055.000977,Y=18353.251953,Z=-629.445923)","(Pitch=0.849382,Yaw=70.582642,Roll=-136.632797)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1973,Class'/Script/Engine.StaticMeshActor',"(X=-12797.719727,Y=17996.927734,Z=-899.005859)","(Pitch=9.717981,Yaw=-86.769104,Roll=-41.947632)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1974,Class'/Script/Engine.StaticMeshActor',"(X=-13046.618164,Y=17962.742188,Z=-640.935303)","(Pitch=0.060638,Yaw=89.864037,Roll=-127.200333)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1975,Class'/Script/Engine.StaticMeshActor',"(X=-13014.725586,Y=17593.072266,Z=-598.186157)","(Pitch=-6.578132,Yaw=94.931648,Roll=-127.592697)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1976,Class'/Script/Engine.StaticMeshActor',"(X=-12414.993164,Y=18145.193359,Z=-847.787842)","(Pitch=8.788151,Yaw=-238.046585,Roll=-46.973309)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1977,Class'/Script/Engine.StaticMeshActor',"(X=-12271.090820,Y=18337.804688,Z=-657.367676)","(Pitch=9.155444,Yaw=-72.134247,Roll=-132.929688)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1978,Class'/Script/Engine.StaticMeshActor',"(X=-12502.754883,Y=17768.560547,Z=-874.565979)","(Pitch=9.717993,Yaw=67.801659,Roll=-41.949493)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1979,Class'/Script/Engine.StaticMeshActor',"(X=-12158.216797,Y=18056.132812,Z=-605.636780)","(Pitch=-6.578064,Yaw=249.502365,Roll=-127.590233)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1980,Class'/Script/Engine.StaticMeshActor',"(X=-12810.034180,Y=17403.039062,Z=-625.613281)","(Pitch=5.595892,Yaw=135.652557,Roll=-127.754059)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1981,Class'/Script/Engine.StaticMeshActor',"(X=-12681.050781,Y=17481.638672,Z=-647.096558)","(Pitch=-4.105777,Yaw=164.231873,Roll=-131.054626)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1982,Class'/Script/Engine.StaticMeshActor',"(X=-12456.632812,Y=17464.531250,Z=-605.926880)","(Pitch=5.595892,Yaw=199.815292,Roll=-127.752953)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1983,Class'/Script/Engine.StaticMeshActor',"(X=-12287.942383,Y=17676.166016,Z=-647.353210)","(Pitch=4.982766,Yaw=-133.233353,Roll=-126.741928)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Office_Wall_Set/Office_Metal_Wall_VarA_A.Office_Metal_Wall_VarA_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/MM_Sheds_Atlas_Rusty_Dirt_By_Time_Inst""',MaterialInstanceConstant'""/Game/Assets/Base/Shaders/Dirt_By_Time/DirtByTime_WallPaint/DirtByTime_2_mm_Inst""',MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Office_Wall_Set/Materials/MI_Shed_Atlas_MMProps""')))"
Row_1984,Class'/Script/Engine.StaticMeshActor',"(X=-12242.083984,Y=18625.572266,Z=-604.087891)","(Pitch=0.000007,Yaw=-10.456553,Roll=0.000010)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Barrel_01.SM_Barrel_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_Barrel_01""')))"
Row_1985,Class'/Script/Engine.StaticMeshActor',"(X=-12267.733398,Y=18701.484375,Z=-581.087891)","(Pitch=90.000000,Yaw=810.000000,Roll=415.454651)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Barrel_01.SM_Barrel_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_Barrel_01""')))"
Row_1986,Class'/Script/Engine.StaticMeshActor',"(X=-12403.148438,Y=18667.496094,Z=-607.087891)","(Pitch=0.000007,Yaw=-141.095657,Roll=0.000018)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/debris/SM_Debris_Tire_Stack_01.SM_Debris_Tire_Stack_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Boxes/Ruins/Ruin_inst""')))"
Row_1987,Class'/Script/Engine.StaticMeshActor',"(X=-12657.216797,Y=17872.908203,Z=-831.841309)","(Pitch=0.000000,Yaw=5.000053,Roll=0.000000)","(X=0.654396,Y=0.654396,Z=0.512319)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Junkyard/Meshes/Props/SM_GarbagePile_02.SM_GarbagePile_02'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_BodyCar_10""')))"
Row_1988,Class'/Script/Engine.StaticMeshActor',"(X=-12838.889648,Y=16336.849609,Z=-353.399231)","(Pitch=0.000000,Yaw=-65.638077,Roll=0.000000)","(X=0.579939,Y=0.579939,Z=0.579939)","((StaticMesh=StaticMesh'/DLC003_Airstrip/Assets/Barn/AIRPORT_Assets_paper_box_02.AIRPORT_Assets_paper_box_02'',Materials=(MaterialInstanceConstant'""/DLC003_Airstrip/Assets/Barn/Materials/MI_Paper_Box_02""')))"
Row_1989,Class'/Script/Engine.StaticMeshActor',"(X=-12586.115234,Y=16460.650391,Z=-477.655914)","(Pitch=0.000000,Yaw=-59.999802,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/SM_Shelves_01.SM_Shelves_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Materials/MI_GarageShelves""')))"
Row_1990,Class'/Script/Engine.StaticMeshActor',"(X=-12307.684570,Y=15277.456055,Z=-88.653740)","(Pitch=0.000000,Yaw=-116.026962,Roll=0.000000)","(X=1.672500,Y=1.672500,Z=1.672500)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Antennas/SM_Antenna_01.SM_Antenna_01'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""')))"
Row_1991,Class'/Script/Engine.StaticMeshActor',"(X=-12308.719727,Y=15271.425781,Z=-167.673111)","(Pitch=0.000000,Yaw=-140.170715,Roll=10.744046)","(X=1.500000,Y=1.500000,Z=1.500000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Antennas/SM_Antenna_02.SM_Antenna_02'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/Antennas/MM_Antenna_Inst""')))"
Row_1992,Class'/Script/Engine.StaticMeshActor',"(X=-12316.983398,Y=15300.291016,Z=-87.777512)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.590000,Y=0.590000,Z=0.590000)","((StaticMesh=StaticMesh'/Game/Building_Props/Geometry/Meshes/Assets_Miscellaneous/SM_Antenna_01.SM_Antenna_01'',Materials=(MaterialInstanceConstant'""/Game/InteractiveLights/Materials/M_Metal_Rough""')))"
Row_1993,Class'/Script/Engine.StaticMeshActor',"(X=-12646.468750,Y=15868.784180,Z=-222.466751)","(Pitch=-1.620561,Yaw=-58.294987,Roll=88.998856)","(X=2.973818,Y=2.973818,Z=2.973818)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Signs/SM_Atlas_01_Sign_13.SM_Atlas_01_Sign_13'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Signs/Materials/MI_Signs_Atlas_01_MMProps""')))"
Row_1994,Class'/Script/Engine.StaticMeshActor',"(X=-12376.060547,Y=15415.304688,Z=-235.547195)","(Pitch=-14.200167,Yaw=-59.231365,Roll=90.192146)","(X=2.973818,Y=2.973818,Z=2.973818)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Signs/SM_Atlas_02_Sign_18.SM_Atlas_02_Sign_18'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Signs/Materials/MI_Signs_Atlas_02_MMProps""')))"
Row_1995,Class'/Script/Engine.StaticMeshActor',"(X=-12403.272461,Y=15464.267578,Z=-296.944305)","(Pitch=9.680500,Yaw=-59.151779,Roll=90.188881)","(X=2.973818,Y=2.973818,Z=2.973818)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Signs/SM_Atlas_02_Sign_01.SM_Atlas_02_Sign_01'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Signs/Materials/MI_Signs_Atlas_02_MMProps""')))"
